Radius,Mass,Period,SemiMajorAxis,EqTemp,Density,StarTemp,StarLum,StarMet,Insolation,Target_Habitable,Habitability_Score,Log_Period,Star_Type_G,Star_Type_K,Star_Type_M,Star_Type_Other
2.18,174.48779544,9.467814048,0.115,912.0,1.527272,3631.0,-0.10297,-0.01,62.3,0,0.14061252753127298,2.3483052206583817,False,False,False,True
1.27,174.48779544,0.893041236,0.115,912.0,1.527272,3631.0,-0.10297,-0.01,62.3,0,0.29264611277651364,0.6381846554025034,False,False,False,True
2.82,174.48779544,20.83424726,0.115,912.0,1.527272,5418.0,-0.10297,0.01,62.3,0,0.09219486497552283,3.0834797123336646,False,False,False,True
3.56,174.48779544,6.104852856,0.115,912.0,1.527272,5326.0,-0.10297,-0.17,62.3,0,0.06395452814532916,1.9607780514120208,False,False,False,True
2.95,174.48779544,11.51516988,0.115,912.0,1.527272,5107.0,-0.10297,0.07,62.3,0,0.08561097185973376,2.526941498902677,False,False,False,True
2.93,174.48779544,3.60147201,0.115,912.0,1.527272,5217.0,-0.10297,0.03,62.3,0,0.08656901415877048,1.526376254479187,False,False,False,True
1.96,174.48779544,28.59915399,0.115,912.0,1.527272,3813.0,-0.10297,-0.24,62.3,0,0.16581724332259992,3.387745779502639,False,False,False,True
2.5,174.48779544,24.58721573,0.115,912.0,1.527272,5327.0,-0.10297,-0.09,62.3,0,0.11256300138037252,3.2420928412041508,False,False,False,True
3.32,174.48779544,12.53248465,0.115,912.0,1.527272,5601.0,-0.10297,-0.08,62.3,0,0.07094414319901643,2.6050930653820528,False,False,False,True
10.76,200.22,7.340711,0.0781,1078.0,0.88,6000.0,-0.10297,0.42,62.3,0,0.02147702145142856,2.1211484645354886,False,False,False,False
4.57,174.48779544,3.584101216,0.115,912.0,1.527272,5438.0,-0.10297,0.03,62.3,0,0.04757156589099595,1.5225940594479048,False,False,False,True
2.97,174.48779544,7.03902374,0.115,912.0,1.527272,6129.0,-0.10297,0.07,62.3,0,0.08467190006924623,2.084307650445083,False,False,False,True
3.24,174.48779544,8.360868238,0.115,912.0,1.527272,4642.0,-0.10297,0.07,62.3,0,0.07367244945731351,2.2365380466576,False,False,False,True
1.21,174.48779544,3.179262921,0.115,912.0,1.527272,5486.0,-0.10297,0.01,62.3,0,0.3083810299876249,1.4301348962988805,False,False,False,True
1.62,174.48779544,12.06222443,0.115,912.0,1.527272,5594.0,-0.10297,0.0,62.3,0,0.21750109386245406,2.569724433234558,False,False,False,True
2.16,174.48779544,9.93143556,0.115,912.0,1.527272,5849.0,-0.10297,0.06,62.3,0,0.142681674958431,2.391642634826519,False,False,False,True
1.11,174.48779544,3.48159251,0.115,912.0,1.527272,5418.0,-0.10297,0.09,62.3,0,0.33679765976307197,1.4999784542441954,False,False,False,True
5.27,174.48779544,35.61760587,0.115,912.0,1.527272,5096.0,-0.10297,-0.03,62.3,0,0.042846875715342014,3.6005291594466726,False,False,False,True
2.52,174.48779544,7.40742793,0.115,912.0,1.527272,5934.0,-0.10297,0.08,62.3,0,0.11109024364830082,2.12911559248731,False,False,False,True
3.1,174.48779544,17.31716585,0.115,912.0,1.527272,5009.0,-0.10297,-0.11,62.3,0,0.07900509074855655,2.9078386447673994,False,False,False,True
11.77,3209.9,8.8849116,0.0818,767.0,11.0,5200.0,-0.10297,0.3,62.3,0,0.06318452718523943,2.291009513739902,False,True,False,False
3.07,174.48779544,9.42887179,0.115,912.0,1.527272,6160.0,-0.10297,0.03,62.3,0,0.08024820856590884,2.3445780934591363,False,False,False,True
1.62,174.48779544,4.08899022,0.115,912.0,1.527272,6160.0,-0.10297,0.03,62.3,0,0.21750109386245406,1.6270794258127483,False,False,False,True
2.46,174.48779544,17.44490636,0.115,912.0,1.527272,5387.0,-0.10297,-0.06,62.3,0,0.11559837290748219,2.914788254321196,False,False,False,True
2.81,174.48779544,18.82747265,0.115,912.0,1.527272,5373.0,-0.10297,-0.08,62.3,0,0.0927376602651306,2.9870684835770844,False,False,False,True
1.91,174.48779544,5.747725012,0.115,912.0,1.527272,4346.0,-0.10297,-0.03,62.3,0,0.17236102267544126,1.9092054128160314,False,False,False,True
2.01,174.48779544,14.5596237,0.115,912.0,1.527272,5935.0,-0.10297,0.05,62.3,0,0.15959260785473703,2.7446793346531853,False,False,False,True
1.76,174.48779544,1.269090374,0.115,912.0,1.527272,5043.0,-0.10297,-0.01,62.3,0,0.194075090334199,0.8193790348855209,False,False,False,True
1.26,174.48779544,2.853133644,0.115,912.0,1.527272,5043.0,-0.10297,-0.01,62.3,0,0.2952034765987513,1.3488867507419406,False,False,False,True
1.12,174.48779544,1.224866322,0.115,912.0,1.527272,5282.0,-0.10297,-0.19,62.3,0,0.33382642690328174,0.799696833813328,False,False,False,True
1.36,174.48779544,1.022678821,0.115,912.0,1.527272,6014.0,-0.10297,0.02,62.3,0,0.2707450566879062,0.7044227818640637,False,False,False,True
2.48,174.48779544,12.1097104,0.115,912.0,1.527272,6228.0,-0.10297,-0.1,62.3,0,0.11406551079216683,2.573353207523993,False,False,False,True
1.69,174.48779544,4.75793986,0.115,912.0,1.527272,6228.0,-0.10297,-0.1,62.3,0,0.2053783043529144,1.7505797475366198,False,False,False,True
2.12,174.48779544,20.4966197,0.115,912.0,1.527272,6228.0,-0.10297,-0.1,62.3,0,0.14694621287190907,3.0678956995169315,False,False,False,True
1.53,174.48779544,8.1934719,0.115,912.0,1.527272,6228.0,-0.10297,-0.1,62.3,0,0.23438793789034765,2.2184936560997732,False,False,False,True
2.27,174.48779544,41.805985,0.115,912.0,1.527272,5860.0,-0.10297,0.06,62.3,0,0.13179682192368916,3.756677929260144,False,False,False,True
15.24424,638.8383,1.5449298,0.0274,2140.0,1.1,6409.0,-0.10297,-0.1,62.3,0,0.0005374022044619921,0.9341030661250014,False,False,False,True
3.06,174.48779544,8.70419416,0.115,912.0,1.527272,5322.0,-0.10297,0.08,62.3,0,0.08067093796250283,2.27255817968561,False,False,False,True
1.48,174.48779544,2.46697439,0.115,912.0,1.527272,5322.0,-0.10297,0.08,62.3,0,0.24444741193294287,1.243282279885872,False,False,False,True
2.03,174.48779544,10.12804789,0.115,912.0,1.527272,5706.0,-0.10297,-0.09,62.3,0,0.15718860152061173,2.4094687581704726,False,False,False,True
12.68,174.48779544,3.770552098,0.115,912.0,1.527272,5944.0,-0.10297,0.02,62.3,0,0.038189101786036496,1.562462042017965,False,False,False,True
1.22,174.48779544,1.19655156,0.115,912.0,1.527272,5166.0,-0.10297,0.01,62.3,0,0.30569254731838874,0.7868886578663662,False,False,False,True
1.42,174.48779544,4.09667624,0.0466,938.0,1.527272,4999.0,-0.10297,0.18,182.9,0,0.25390554696657763,1.6285886096229611,False,False,False,True
1.67,174.48779544,6.50327035,0.0634,804.0,1.527272,4999.0,-0.10297,0.18,98.81,0,0.22613023742149638,2.0153389721682107,False,False,False,True
1.64,174.48779544,7.33683936,0.115,912.0,1.527272,5557.0,-0.10297,-0.06,62.3,0,0.2139504226785788,2.1206841709209017,False,False,False,True
2.43,174.48779544,27.6655226,0.115,912.0,1.527272,5901.0,-0.10297,0.04,62.3,0,0.11795592207881407,3.355695097486675,False,False,False,True
3.39,174.48779544,6.10027804,0.115,912.0,1.527272,5992.0,-0.10297,0.09,62.3,0,0.06872950929006419,1.9601339438438952,False,False,False,True
6.64,174.48779544,161.5280101,0.115,912.0,1.527272,5694.0,-0.10297,-0.05,62.3,0,0.039370570799636365,5.090850356761971,False,False,False,True
1.79,174.48779544,11.3910025,0.115,912.0,1.527272,5108.0,-0.10297,-0.03,62.3,0,0.18946787975834786,2.516970604393677,False,False,False,True
2.92,174.48779544,7.42608998,0.115,912.0,1.527272,6186.0,-0.10297,0.06,62.3,0,0.08705526870767928,2.1313328423509814,False,False,False,True
1.79,174.48779544,15.9870174,0.115,912.0,1.527272,6186.0,-0.10297,0.06,62.3,0,0.18946787975834786,2.832449369949359,False,False,False,True
10.761,136.661,3.57878087,0.04501,1440.0,0.603,5520.0,-0.10297,0.2,62.3,0,0.006124431941698316,1.521432777102902,True,False,False,False
2.3,174.48779544,18.92540274,0.115,912.0,1.527272,5598.0,-0.10297,-0.01,62.3,0,0.12903021234223347,2.9919954372699955,False,False,False,True
1.2,174.48779544,1.475322314,0.115,912.0,1.527272,5598.0,-0.10297,-0.01,62.3,0,0.3110965323568899,0.9063706154205274,False,False,False,True
1.4,174.48779544,4.15244722,0.115,912.0,1.527272,5598.0,-0.10297,-0.01,62.3,0,0.261626296676109,1.6394717901589293,False,False,False,True
1.82,174.48779544,8.73485836,0.115,912.0,1.527272,5906.0,-0.10297,0.01,62.3,0,0.18499683283289567,2.2757130891548862,False,False,False,True
1.82,174.48779544,12.99207337,0.115,912.0,1.527272,5714.0,-0.10297,0.03,62.3,0,0.18499683283289567,2.6384909814132445,False,False,False,True
1.43,174.48779544,3.749100061,0.115,912.0,1.527272,5850.0,-0.10297,0.05,62.3,0,0.25502264623866805,1.557955139254472,False,False,False,True
3.17,174.48779544,11.0895723,0.115,912.0,1.527272,6403.0,-0.10297,0.04,62.3,0,0.0762454869678414,2.492343287656858,False,False,False,True
1.19,174.48779544,0.974868926,0.115,912.0,1.527272,5468.0,-0.10297,-0.04,62.3,0,0.31383932597868336,0.6805020295684476,False,False,False,True
1.28,174.48779544,4.89718784,0.115,912.0,1.527272,5071.0,-0.10297,0.05,62.3,0,0.29011419514947107,1.7744755999958783,False,False,False,True
1.47,174.48779544,5.72812599,0.115,912.0,1.527272,4043.0,-0.10297,-0.17,62.3,0,0.2465203707584628,1.9062966487141006,False,False,False,True
1.68,174.48779544,3.75574426,0.115,912.0,1.527272,5102.0,-0.10297,-0.09,62.3,0,0.20705861211942578,1.5593532053053896,False,False,False,True
0.92,174.48779544,7.09714223,0.115,912.0,1.527272,3804.0,-0.10297,-0.43,62.3,0,0.3458917301264412,2.0915111883147994,False,False,False,True
1.201,1.68,0.35500745,0.00901,2223.0,5.33,5058.0,-0.10297,-0.18,4070.0,0,0.2730401596278619,0.303806952471531,False,False,False,True
0.89,174.48779544,0.677375164,0.115,912.0,1.527272,5769.0,-0.10297,0.05,62.3,0,0.33679765976307197,0.5172301692107961,False,False,False,True
2.89,174.48779544,13.2140732,0.115,912.0,1.527272,5162.0,-0.10297,-0.1,62.3,0,0.08854355094301952,2.654232544243701,False,False,False,True
3.21,174.48779544,158.6853308,0.115,912.0,1.527272,5867.0,-0.10297,-0.14,62.3,0,0.07475316416939971,5.073205196274449,False,False,False,True
0.78,174.48779544,4.29264638,0.115,912.0,1.527272,5521.0,-0.10297,0.01,62.3,0,0.30569254731838874,1.6663183816510208,False,False,False,True
2.33153725,174.48779544,7.05395,0.115,912.0,1.527272,5411.49,-0.23092,-0.03,62.3,0,0.12620994998686205,2.0861626543146357,False,False,False,True
1.58,174.48779544,31.5922646,0.115,912.0,1.527272,5674.0,-0.10297,0.07,62.3,0,0.2248190701860299,3.484074978008196,False,False,False,True
1.55,174.48779544,17.157236,0.1309,844.0,1.527272,5676.0,-0.10297,0.1,119.87,0,0.24067246445710996,2.8990691589459776,False,False,False,True
13.02,174.48779544,1.973760926,0.115,912.0,1.527272,4739.0,-0.10297,-0.02,62.3,0,0.03818828884716166,1.0898274567770827,False,False,False,True
2.43,174.48779544,53.5293487,0.115,912.0,1.527272,4838.0,-0.10297,0.09,62.3,0,0.11795592207881407,3.998739064982541,False,False,False,True
1.28,174.48779544,0.928310498,0.115,912.0,1.527272,4248.0,-0.10297,-0.09,62.3,0,0.29011419514947107,0.6566442299022273,False,False,False,True
2.55,174.48779544,8.39846269,0.115,912.0,1.527272,6159.0,-0.10297,0.05,62.3,0,0.10893560593981028,2.2405461322842215,False,False,False,True
2.12,174.48779544,8.63847725,0.115,912.0,1.527272,5870.0,-0.10297,-0.06,62.3,0,0.14694621287190907,2.2657631345269467,False,False,False,True
3.47,10.9,13.4845,0.117,912.0,1.43,6174.0,0.342,-0.0731,62.3,0,0.06638123433141747,2.673079112158158,False,False,False,True
3.72,5.9,27.4029,0.187,912.0,0.62,6174.0,0.342,-0.0731,62.3,0,0.06014453280636356,3.3464912526300723,False,False,False,True
7.16,6.0,52.0902,0.287,912.0,0.09,6174.0,0.342,-0.0731,62.3,0,0.03889036575480682,3.9719923537762787,False,False,False,True
3.49,4.1,81.0659,0.386,912.0,0.53,6174.0,0.342,-0.0731,62.3,0,0.06582293685595346,4.407522583040231,False,False,False,True
2.18,174.48779544,13.73469807,0.115,912.0,1.527272,5208.0,-0.10297,-0.05,62.3,0,0.14061252753127298,2.690205125311245,False,False,False,True
3.05,174.48779544,14.5539759,0.115,912.0,1.527272,6383.0,-0.10297,0.06,62.3,0,0.08109791586016399,2.7443162908308927,False,False,False,True
1.96,174.48779544,11.30119217,0.115,912.0,1.527272,5971.0,-0.10297,0.08,62.3,0,0.16581724332259992,2.5096961820717505,False,False,False,True
1.37,174.48779544,4.24153639,0.115,912.0,1.527272,5745.0,-0.10297,0.0,62.3,0,0.26843105821001406,1.6566146595554734,False,False,False,True
2.11,174.48779544,11.13125132,0.115,912.0,1.527272,5839.0,-0.10297,0.34,62.3,0,0.14803926835595896,2.4957848767450694,False,False,False,True
1.68,174.48779544,29.6193421,0.115,912.0,1.527272,5631.0,-0.10297,-0.02,62.3,0,0.20705861211942578,3.42163190404182,False,False,False,True
1.3,174.48779544,6.40087618,0.115,912.0,1.527272,5475.0,-0.10297,0.09,62.3,0,0.2851256882248019,2.00159839590378,False,False,False,True
2.17,174.48779544,27.07237711,0.115,912.0,1.527272,5680.0,-0.10297,-0.02,62.3,0,0.1416419284193909,3.3347860718612443,False,False,False,True
2.39,174.48779544,13.71933369,0.115,912.0,1.527272,6224.0,-0.10297,0.03,62.3,0,0.12121138287478529,2.689161846651211,False,False,False,True
6.88,174.48779544,133.4605235,0.115,912.0,1.527272,5681.0,-0.10297,-0.07,62.3,0,0.03911787642257486,4.901270650384494,False,False,False,True
2.78068551,174.48779544,15.19419956,0.115,912.0,1.527272,5588.0,-0.10297,0.14,62.3,0,0.09436047591314985,2.784653126270617,False,False,False,True
15.871944,187.5197,3.5224991,0.0474,1680.0,0.27,6213.0,-0.10297,-0.055,62.3,0,0.0026534305141258825,1.5090647392823182,False,False,False,True
2.67,6.93,7.05246,0.0648,912.0,1.38,4540.0,-0.76955,0.04,62.3,0,0.10093530321047817,2.085977634809451,False,True,False,False
2.74,6.74,9.52355,0.0792,912.0,1.22,4540.0,-0.76955,0.04,62.3,0,0.09669308153656153,2.353615602856767,False,True,False,False
1.53,6.75,3.07222,0.0372,912.0,7.04,4540.0,-0.76955,0.04,62.3,0,0.23438793789034765,1.4041883052937,False,True,False,False
1.6,4.13,4.64489,0.0491,912.0,3.75,4540.0,-0.76955,0.04,62.3,0,0.22112349336223805,1.7307507111407292,False,True,False,False
1.21,174.48779544,0.9867873,0.0175,912.0,1.527272,4540.0,-0.76955,0.04,62.3,0,0.3083810299876249,0.6865189120421845,False,True,False,False
1.13,174.48779544,14.64558,0.115,418.0,1.527272,4540.0,-0.10297,0.04,62.3,0,0.5049462008663236,2.7501884489808153,False,False,False,True
2.85,174.48779544,14.13176026,0.115,912.0,1.527272,5315.0,-0.10297,-0.09,62.3,0,0.09059867010210511,2.7167958633991764,False,False,False,True
2.0,174.48779544,11.41928253,0.115,912.0,1.527272,4435.0,-0.10297,-0.17,62.3,0,0.16081276172137668,2.5192503075259483,False,False,False,True
3.54,174.48779544,40.0587473,0.115,912.0,1.527272,5507.0,-0.10297,0.06,62.3,0,0.06447508126112089,3.715003902114175,False,False,False,True
3.79,174.48779544,50.28638192,0.115,912.0,1.527272,5919.0,-0.10297,0.02,62.3,0,0.05866001930256262,3.9374252572869515,False,False,False,True
1.94,174.48779544,14.37457351,0.115,912.0,1.527272,5817.0,-0.10297,0.0,62.3,0,0.1683955597837363,2.7327150741208515,False,False,False,True
1.14,174.48779544,9.65185017,0.115,912.0,1.527272,5817.0,-0.10297,0.0,62.3,0,0.3279723597971645,2.365733601949643,False,False,False,True
2.89,174.48779544,30.8638931,0.115,912.0,1.527272,6112.0,-0.10297,-0.06,62.3,0,0.08854355094301952,3.4614734909904614,False,False,False,True
1.14,174.48779544,8.09219642,0.115,912.0,1.527272,5770.0,-0.10297,0.0,62.3,0,0.3279723597971645,2.2074165093645095,False,False,False,True
1.46,174.48779544,0.631332353,0.115,912.0,1.527272,4653.0,-0.10297,0.05,62.3,0,0.24861416316653787,0.48939707541226324,False,False,False,True
3.01,174.48779544,55.63934,0.115,912.0,1.527272,5734.0,-0.10297,0.04,62.3,0,0.08284917288716424,4.0367037967752,False,False,False,True
2.42,174.48779544,5.955,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11875762029657473,1.9394608253754062,False,False,False,True
2.37,174.48779544,12.04,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.12288860118182933,2.5680215564985067,False,False,False,True
1.21,174.48779544,20.837846,0.128,912.0,1.527272,4500.0,-0.10297,0.02,62.3,0,0.3083810299876249,3.083644519639177,False,False,False,True
1.93,174.48779544,4.59725385,0.115,912.0,1.527272,5803.0,-0.10297,0.1,62.3,0,0.16970418478809632,1.7222760935350105,False,False,False,True
2.7,174.48779544,23.58447697,0.115,912.0,1.527272,5747.0,-0.10297,0.05,62.3,0,0.09908078934847413,3.2021152262833192,False,False,False,True
3.55,174.48779544,10.11716531,0.115,912.0,1.527272,6761.0,-0.10297,0.02,62.3,0,0.0642135033312803,2.4084903381598104,False,False,False,True
2.14,174.48779544,19.12947337,0.115,912.0,1.527272,5743.0,-0.10297,-0.13,62.3,0,0.14479262193633052,3.002185077858912,False,False,False,True
2.12,174.48779544,6.1469851,0.115,912.0,1.527272,6162.0,-0.10297,0.01,62.3,0,0.14694621287190907,1.9666906034448473,False,False,False,True
4.11,174.48779544,8.57503552,0.115,912.0,1.527272,5028.0,-0.10297,-0.03,62.3,0,0.053053266444320756,2.2591592447204034,False,False,False,True
10.24,174.48779544,10.506825646,0.115,912.0,1.527272,5286.0,-0.10297,0.16,62.3,0,0.03821864052763702,2.4429403937320906,False,False,False,True
9.03,174.48779544,3.990106229,0.115,912.0,1.527272,5861.0,-0.10297,0.02,62.3,0,0.038294797400536054,1.6074571979135865,False,False,False,True
5.11,174.48779544,10.035385814,0.115,912.0,1.527272,5638.0,-0.10297,-0.08,62.3,0,0.043655539506326786,2.4011070018523877,False,False,False,True
2.76,174.48779544,33.1995648,0.115,912.0,1.527272,5279.0,-0.10297,-0.06,62.3,0,0.09553456927191277,3.5322129188413953,False,False,False,True
4.07,12.15,26.44,0.1683,912.0,0.98,5550.0,-0.10297,0.02,62.3,0,0.05365999961670633,3.3120018028576843,False,False,False,True
5.34,13.9,51.54,0.2626,912.0,0.494,5550.0,-0.10297,0.02,62.3,0,0.04253179073204182,3.961574784257394,False,False,False,True
1.77,174.48779544,2.382961,0.034,912.0,1.527272,5428.0,-0.10297,0.02,62.3,0,0.19252397076797192,1.2187513615027386,False,False,False,True
2.47,174.48779544,5.902206,0.063,912.0,1.527272,5428.0,-0.10297,0.02,62.3,0,0.1148281097264705,1.9318410706517433,False,False,False,True
2.43,20.9,75.732,0.3395,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,4.340318831274091,False,False,False,True
6.09,174.48779544,127.8338098,0.115,912.0,1.527272,6260.0,-0.10297,0.09,62.3,0,0.040238954626618875,4.858523277670769,False,False,False,True
1.31,174.48779544,1.92279873,0.115,912.0,1.527272,5191.0,-0.10297,-0.03,62.3,0,0.2826686000723257,1.0725416264199825,False,False,False,True
1.77,174.48779544,3.222969273,0.115,912.0,1.527272,5928.0,-0.10297,0.04,62.3,0,0.19252397076797192,1.4405384998183026,False,False,False,True
1.57,174.48779544,4.16809082,0.115,912.0,1.527272,5643.0,-0.10297,0.06,62.3,0,0.22669476089740828,1.6425033398552997,False,False,False,True
1.87,174.48779544,4.51436633,0.115,912.0,1.527272,6035.0,-0.10297,0.14,62.3,0,0.17783679774677555,1.7073567467386608,False,False,False,True
1.53,174.48779544,3.77360059,0.115,912.0,1.527272,5976.0,-0.10297,-0.08,62.3,0,0.23438793789034765,1.5631008608221746,False,False,False,True
1.84,174.48779544,8.1818246,0.115,912.0,1.527272,5976.0,-0.10297,-0.08,62.3,0,0.18208978914058913,2.217225943052546,False,False,False,True
1.25,174.48779544,4.48758907,0.115,912.0,1.527272,6079.0,-0.10297,-0.12,62.3,0,0.29778654235469754,1.7024890097046412,False,False,False,True
5.63,174.48779544,51.92927591,0.115,912.0,1.527272,5602.0,-0.10297,-0.06,62.3,0,0.041437867698343546,3.9689566056327363,False,False,False,True
1.51,174.48779544,0.567857136,0.115,912.0,1.527272,5039.0,-0.10297,-0.02,62.3,0,0.23835147426831785,0.4497098055323454,False,False,False,True
2.11,174.48779544,6.88337562,0.115,912.0,1.527272,5698.0,-0.10297,0.03,62.3,0,0.14803926835595896,2.0647561903146423,False,False,False,True
2.83,174.48779544,9.77,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.09165747058928682,2.3767644911682972,False,False,False,True
2.36,174.48779544,20.09,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.12373987364874789,3.0487989944906833,False,False,False,True
1.94,174.48779544,5.169796,0.051,912.0,1.527272,4648.0,-0.10297,0.02,62.3,0,0.1683955597837363,1.8196657741616202,False,False,False,True
1.7,174.48779544,11.29695137,0.115,912.0,1.527272,6037.0,-0.10297,-0.02,62.3,0,0.20371471592803245,2.5093513755594117,False,False,False,True
1.27,174.48779544,5.62153941,0.115,912.0,1.527272,5732.0,-0.10297,0.02,62.3,0,0.29264611277651364,1.8903278821907747,False,False,False,True
2.06,174.48779544,7.1396941,0.115,912.0,1.527272,5596.0,-0.10297,-0.08,62.3,0,0.15367155144091504,2.0967525994557286,False,False,False,True
2.02,174.48779544,18.7546998,0.115,912.0,1.527272,4339.0,-0.10297,-0.18,62.3,0,0.158384594721922,2.9833914275950186,False,False,False,True
2.02,174.48779544,13.32388301,0.115,912.0,1.527272,4554.0,-0.10297,-0.13,62.3,0,0.158384594721922,2.6619282846914953,False,False,False,True
2.79,174.48779544,11.41909375,0.115,912.0,1.527272,5954.0,-0.10297,0.08,62.3,0,0.09383967121990948,2.5192351068543846,False,False,False,True
2.73,174.48779544,11.36112327,0.115,912.0,1.527272,5895.0,-0.10297,-0.01,62.3,0,0.0972810846541885,2.5145563273500957,False,False,False,True
2.56,174.48779544,16.56059504,0.115,912.0,1.527272,5403.0,-0.10297,-0.18,62.3,0,0.10823163839781748,2.8656574737376332,False,False,False,True
2.73,174.48779544,15.74957994,0.115,912.0,1.527272,5770.0,-0.10297,-0.06,62.3,0,0.0972810846541885,2.8183731797476566,False,False,False,True
2.57,174.48779544,37.8144514,0.115,912.0,1.527272,6058.0,-0.10297,0.29,62.3,0,0.10753467544990274,3.658792636046568,False,False,False,True
2.23,174.48779544,8.726,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.13561714055784904,2.2748027119815943,False,False,False,True
2.36,174.48779544,12.883,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.12373987364874789,2.630665070052665,False,False,False,True
1.38,174.48779544,4.224537,0.052,912.0,1.527272,6031.0,-0.10297,0.02,62.3,0,0.26614008440168124,1.653366181484369,False,False,False,True
2.6,174.48779544,27.434389,0.181,912.0,1.527272,6031.0,-0.10297,0.02,62.3,0,0.10548512066244771,3.3475992929245955,False,False,False,True
2.2,174.48779544,44.552169,0.25,912.0,1.527272,6031.0,-0.10297,0.02,62.3,0,0.13858435196829658,3.8188582405744618,False,False,False,True
5.23,174.48779544,124.4198398,0.115,912.0,1.527272,5324.0,-0.10297,-0.09,62.3,0,0.04303707818036795,4.831666827805814,False,False,False,True
1.6,174.48779544,1.21956827,0.115,912.0,1.527272,4848.0,-0.10297,-0.02,62.3,0,0.22112349336223805,0.7973127039988944,False,False,False,True
2.59,174.48779544,2.053879821,0.115,912.0,1.527272,5830.0,-0.10297,0.05,62.3,0,0.1061614852423004,1.1164128546796548,False,False,False,True
1.68,174.48779544,2.613020856,0.115,912.0,1.527272,4128.0,-0.10297,-0.24,62.3,0,0.20705861211942578,1.2845442246370793,False,False,False,True
2.04,174.48779544,0.927859821,0.115,912.0,1.527272,4913.0,-0.10297,0.01,62.3,0,0.1560045086504893,0.656410486594868,False,False,False,True
2.48,174.48779544,19.80792185,0.115,912.0,1.527272,5579.0,-0.10297,0.0,62.3,0,0.11406551079216683,3.035333772372285,False,False,False,True
1.18,174.48779544,2.343231895,0.115,912.0,1.527272,4940.0,-0.10297,0.15,62.3,0,0.3166096851346533,1.2069379723668885,False,False,False,True
1.7,174.48779544,6.91134416,0.115,912.0,1.527272,5695.0,-0.10297,0.15,62.3,0,0.20371471592803245,2.068297699074786,False,False,False,True
8.08167508,298.75870258,394.62508,1.137,362.7,3.09,5950.0,0.57287,0.145,2.86,0,0.3093488794437998,5.980466995110111,False,False,False,True
1.778,1.84,8.3,0.115,912.0,1.819493,5505.2,-0.10297,0.02,62.3,0,0.19129419491468602,2.2300144001592104,False,False,False,True
1.978,2.15,12.51,0.115,912.0,1.527272,5505.2,-0.10297,0.02,62.3,0,0.16354043872155097,2.6034301519721073,False,False,False,True
1.2,174.48779544,17.91323,0.13,912.0,1.527272,5436.0,-0.10297,0.02,62.3,0,0.3110965323568899,2.93986167717987,False,False,False,True
1.27,174.48779544,25.216751,0.163,912.0,1.527272,5436.0,-0.10297,0.02,62.3,0,0.29264611277651364,3.26639855761422,False,False,False,True
1.78,174.48779544,7.19303878,0.115,912.0,1.527272,5932.0,-0.10297,0.03,62.3,0,0.19098828509930374,2.103284864457398,False,False,False,True
1.68,174.48779544,8.50699658,0.115,912.0,1.527272,5455.0,-0.10297,-0.07,62.3,0,0.20705861211942578,2.2520280096418963,False,False,False,True
2.54,174.48779544,44.9309804,0.115,912.0,1.527272,6100.0,-0.10297,0.22,62.3,0,0.10964664847322188,3.8271398436356896,False,False,False,True
1.69,174.48779544,7.16892463,0.115,912.0,1.527272,6350.0,-0.10297,0.07,62.3,0,0.2053783043529144,2.1003372759736756,False,False,False,True
8.35,174.48779544,7.886631104,0.115,912.0,1.527272,5835.0,-0.10297,0.06,62.3,0,0.03840047878434776,2.1845480242739956,False,False,False,True
9.3,174.48779544,8.027680595,0.115,912.0,1.527272,5535.0,-0.10297,0.12,62.3,0,0.03826912027326523,2.2002954789541476,False,False,False,True
6.8,174.48779544,85.35129427,0.115,912.0,1.527272,5773.0,-0.10297,0.02,62.3,0,0.03919546624602118,4.458423793131199,False,False,False,True
4.87,174.48779544,76.13602028,0.115,912.0,1.527272,5653.0,-0.10297,-0.04,62.3,0,0.04513907113930082,4.345570360575491,False,False,False,True
3.09,174.48779544,20.38177573,0.115,912.0,1.527272,5020.0,-0.10297,-0.02,62.3,0,0.07941532660338085,3.0625389578074635,False,False,False,True
3.24,174.48779544,5.101379454,0.115,912.0,1.527272,5836.0,-0.10297,0.09,62.3,0,0.07367244945731351,1.80851488561347,False,False,False,True
2.28,174.48779544,3.949631375,0.115,912.0,1.527272,5047.0,-0.10297,0.01,62.3,0,0.13086538148196064,1.5993131041106237,False,False,False,True
2.21,174.48779544,3.148664534,0.115,912.0,1.527272,5333.0,-0.10297,0.04,62.3,0,0.1375853744741917,1.422786483418042,False,False,False,True
2.9,174.48779544,15.59461874,0.115,912.0,1.527272,5678.0,-0.10297,-0.03,62.3,0,0.08804248773844092,2.809078470518146,False,False,False,True
2.4,174.48779544,5.83376092,0.115,912.0,1.527272,5754.0,-0.10297,0.04,62.3,0,0.12038526931143141,1.9218751691771396,False,False,False,True
